Date,U_mor,V_mor,U_aft,V_aft,Cos_Theta,Sin_Theta,R,Cluster
1998-06-27,1.872530606925937,3.904442483932665,-5.78379999718279,2.451266190470162,0.9308464449062684,-0.365410585513558,0.7440637717636559,0
1998-06-28,1.1305288840648595,5.611764844141275,0.6639084061088171,0.9845645054336876,0.9902197353903612,0.1395165783820803,0.6931578914831306,1
1998-06-29,-1.758367362179334,4.89641706076119,-2.30256063919888,5.6792503414854325,0.9184458848268592,-0.3955466554587555,0.9006374614512499,0
1998-06-30,-0.986840561257434,6.400069475318321,-1.1792174937260598,4.860342084576084,0.9943577647749574,-0.1060784409375933,0.9940295616567942,0
1998-07-01,1.22825168494765,4.228741114479158,-0.2969510810399904,5.356206010155543,0.9993622687747448,-0.0357079227818572,0.9662587288695956,1
1998-07-02,-1.6573983121887663,2.38225626613169,-5.607571989927201,2.5223998536958354,0.5445544784229684,-0.8387254735785057,0.8874082397132175,0
1998-07-03,-4.656574778011487,6.075563898486431,-1.3275917191142566,7.27096068002337,0.9297041856126976,-0.3683071099696977,0.948635129844839,0
1998-07-04,-0.8775290868108622,7.6283120980848285,-1.65992317968022,5.244967687229789,0.9717398761484132,-0.2360542588115427,0.9664337635522396,0
1998-07-05,0.5266399486920949,4.856399928055819,-0.2322358660513767,5.296175930204511,0.999316334226904,-0.0369711258592792,0.9815823141196418,1
1998-07-06,2.0460126332836857,2.700708979757752,0.0776553345225988,5.364453480318025,0.9784080701765449,0.206682481631631,0.9678256088652688,1
1998-07-07,1.365935083118509,2.614372318269342,-0.0470668304574408,4.837370846731886,0.9976438047302154,0.0686064055567681,0.9589718268254448,1
1998-07-08,0.5300138171309705,4.170562966018683,-2.555856405208371,3.565644725894895,0.9762513827940764,-0.216640803157332,0.9552428161390294,0
1998-07-09,1.3165676349596225,4.648382757236833,0.6105172480000352,5.382892792350681,0.9852145102909908,0.1713253300364059,0.9941395035939832,1
1998-07-10,2.717011311383294,4.108969209150095,1.4906935671424582,6.993005154896433,0.9396066267525078,0.3422563176374886,0.9869499491785364,1
1998-07-11,3.229043208534176,4.771806615151087,2.8099188441198693,7.656843117457186,0.9100007003495892,0.4146067116717445,0.9889541468305414,1
1998-07-12,3.6453688319968216,5.774354735504497,2.929255910530232,6.837719828428656,0.9030611979030811,0.4295119006987491,0.991179825423242,1
1998-07-13,3.702370959562812,2.5286292760592426,4.187790879308688,7.540507136519996,0.8353534777996012,0.5497131680504943,0.9787946172156172,1
1998-07-14,3.985161994057086,2.862097327358872,2.2966635396472315,3.4533301269941683,0.7394310557411233,0.6732322881484277,0.8873591217922902,1
1998-07-15,-0.0214367231396903,0.1899074718604974,-0.3708772937821905,5.763060469956297,0.9999060690381804,0.0137059512845142,0.8006264924147505,1
1998-07-16,2.796502250135792,0.6856622825885473,2.072486265211451,6.491246370586135,0.8418661532375172,0.5396863719171211,0.8600959987620865,1
1998-07-17,4.264244547982079,1.770075158400216,2.1290936624850483,7.116066218534233,0.6959579446380785,0.7180825435109401,0.7522144035440892,1
1998-07-18,0.865303036110466,0.0680677089220933,0.7391593626468207,4.879577843120214,0.9092271454326408,0.4163003699354726,0.8151695982231703,1
1998-07-19,2.130560232399271,1.6230693959678544,-0.3825534827448622,4.877119468451414,0.9728943573669372,0.231250014926646,0.9163839836793506,1
1998-07-20,0.9325444770114856,1.662861329033038,-1.88755365233938,4.685857289387978,0.992305162605544,-0.1238162520284992,0.915294477455638,1
1998-07-21,0.3111574888304674,2.573629020455956,-2.3769781679974016,4.392140333956971,0.9609418135542792,-0.2767504850276022,0.9651131522127372,0
1998-07-22,1.0552560668522244,2.690417981438314,-1.7374454064363196,5.287751591747513,0.9997168593522808,-0.023794981126529,0.9653821961960112,1
1998-07-23,1.652995585102755,3.665066798670265,0.4741462451724783,6.374339107008347,0.9827410322870632,0.1849866575171236,0.9851304793812,1
1998-07-24,1.9669758569973232,3.809617224675792,0.1684660368359222,6.002063521514846,0.9885894690946084,0.1506348618190371,0.9814841374924465,1
1998-07-25,0.6688208052556021,4.780682415633543,-0.6503936385375843,5.279087069205558,0.998098188586258,-0.0616441882161694,0.9870919967635684,1
1998-07-26,0.914049318424978,4.229969494623058,-1.3464217692188885,5.182797628643863,0.9965259984381348,-0.0832822576355769,0.9707920638994136,1
1998-07-27,0.9783211932877508,4.674442301056926,-0.4232016278769601,4.983478345392943,0.9975157687754947,0.0704435308898817,0.9842029524844772,1
1998-07-28,1.9306898267542068,3.922594532604873,-0.6756951568735162,5.625342603209399,0.9912598050440942,0.1319242165182131,0.9766617109600088,1
1998-07-29,1.3665217223990336,4.053803542859847,1.4947131306008257,6.986060104931123,0.9657766160274576,0.259375264692979,0.9969479025986976,1
1998-07-30,2.994766341992947,5.966014802936323,0.4181177368716295,5.057764688762135,0.973741470538622,0.2276566461873713,0.9869043652158904,1
1998-07-31,1.4869413713129005,1.386927928039291,0.5339035229558895,4.921016688640854,0.9656450319234092,0.2598647192706962,0.9547944157421968,1
1998-08-01,1.832672444933991,-0.7965831110273712,-1.3128148577904846,3.5724547687995325,0.9524577074961584,0.3046708312772365,0.6886070968311331,2
1998-08-02,1.770195275453882,-0.6617873673598142,-0.8621945577224525,4.955820462143436,0.8841499891216791,0.467203164304497,0.7074159595056103,2
1998-08-03,0.19880229818744,-0.0808033986451824,-4.800038506939726,2.397543777558288,0.4649240795450928,-0.8853505521877468,0.9327720043843072,0
1998-08-04,-2.887459420234929,2.317811539713703,-3.027297609339084,2.899342962610597,0.7007773014936246,-0.7133801046506089,0.9720960604892748,0
1998-08-05,1.5958563159359789,-0.1905938155415035,-0.9526614185946628,5.241552011891367,0.9947568567265304,0.1022682550723988,0.6352267890807701,2
1998-08-06,1.3580547151191231,0.7514855353211856,-0.1304058952146536,4.645147359135427,0.964696243996372,0.2633650637789538,0.5026350347856056,2
1998-08-07,3.9650637281170127,1.00877841460549,-2.248116945670877,0.5614364263440411,0.4720297969755624,0.8815825944103078,0.2809153342117862,2
1998-08-08,2.2713701092431933,3.9089571102984686,0.1913901725529226,4.682021884232961,0.980049951474669,0.1987513336169069,0.9158793592711976,1
1998-08-09,1.864830347107544,2.660213345167356,-0.9207245622812874,5.465818039313388,0.993450884394662,0.1142599680354571,0.9043267290305452,1
1998-08-10,1.9101555003304933,0.1009360240743368,-0.5713910596625901,5.307126482676162,0.9572155657752458,0.2893758121156226,0.8355163206592093,1
1998-08-11,2.02129708366128,1.1665245556217654,-0.5966630681411393,5.396164231297443,0.9686149171003272,0.2485661730218464,0.8777023399538837,1
1998-08-12,2.43163886435151,2.9887912780504067,0.3919544437904683,5.690164052251532,0.9676339198787618,0.2523580731818621,0.9668974320245683,1
1998-08-13,2.728646691725923,2.542534881950154,0.5368709569341596,0.7863989152094345,0.9119085863478068,0.4103933846264392,0.7539139201731397,2
1998-08-14,3.0894707686257035,0.2790500272443766,-0.593982278517631,1.6822527872121795,0.3505355521575568,0.936549425643728,0.539862451239662,2
1998-08-15,-1.220395180797106,2.279341806610123,2.2885526491423827,5.32878756709956,0.9812613757326974,0.192681375579411,0.7477855973844482,1
1998-08-16,0.8607269849314827,-0.4586229598190638,0.3241402527124029,3.7404134407809706,0.9736062545647748,0.2282342241478057,0.8236965696509408,2
1998-08-17,-0.0704212787107541,1.503875867113727,0.7967626302655162,2.5545859410976863,0.9972468079552812,-0.0741539211572966,0.9042189892309492,1
1998-08-18,-0.9294536495129636,-0.009497491514989,-2.7197249422579737,-0.2079609000202767,0.0313614942219514,-0.999508107360899,0.7629091088584493,3
1998-08-19,-1.7242402827606456,-2.172263506840348,-4.264437731056477,1.0196257526045476,-0.3362349976533414,-0.9417781194915592,0.8218414626061532,3
1998-08-20,-2.08629148795596,-2.5888482752769093,-5.101195925646801,0.0365417421169736,-0.3255960059163976,-0.945508985113991,0.937888788131245,3
1998-08-21,-4.552790032752441,-2.76295619414121,-8.472793783537895,-0.693410293148149,-0.3130872240887528,-0.9497243758651238,0.951996739431168,3
1998-08-22,-8.735389336855356,1.1277812716022009,-5.142446080270952,1.8924883034899265,0.1536145636162325,-0.9881308444963118,0.9849307801225712,0
1998-08-23,-3.339663542430234,1.829165923287133,-2.90556909764889,0.4446109461477331,0.2456513464213508,-0.9693582495658544,0.9314746102445064,0
1998-08-24,-2.040724268086636,0.647168590696648,-2.8384385611406726,2.041524517321132,0.5900263355335703,-0.8073839999509693,0.9725496021938492,0
1998-08-25,-1.5171955790450806,1.5436406781771104,-4.26986194158885,1.7943319107136817,0.5124765880723452,-0.8587011975522847,0.93005721171273,0
1998-08-26,-1.929778748967572,0.7487595085602738,-2.259712866296933,1.8428669447718784,0.5603924989532798,-0.8282271712017774,0.8597679477654442,0
1998-08-27,1.0600035316783043,-0.6549340131601488,-0.7555381044719723,3.083147267409887,0.8433346181926933,0.5373887994346219,0.4605481241212018,2
1998-08-28,2.5527703410887894,-1.52042166377814,0.8212063079916959,3.5335885062062893,0.4436503803126153,0.8961999442359232,0.7085276011872444,2
1998-08-29,3.4768081206060955,-1.3023567183135982,-0.1744906487946102,3.747485300187533,0.4713972766530631,0.8819209758045646,0.4609738658475173,2
1998-08-30,-0.61263093228455,-1.0748510796001018,1.830183775654341,3.152916696467261,0.5577202547086735,-0.8300289859322337,0.1629722203473504,2
1998-08-31,-2.374182922544855,-1.4949285227592497,-5.006861553246504,-0.0449565156514025,-0.3366322816066068,-0.9416361861039168,0.9054973693442538,3
1999-06-01,0.5067813410673654,5.659119509123287,-2.199520264872469,5.608349317760448,0.9906824595218958,-0.1361920129656919,0.9768050149420736,1
1999-06-02,-1.2576343058070352,5.725080475264188,-2.7548972292033183,3.2494392574004123,0.9264553242801654,-0.3764047450722873,0.9773635254012673,0
1999-06-03,-1.143055150768178,6.386821631237685,-3.2026277722590635,3.155203841695285,0.9099145262364744,-0.4147957990913754,0.9740979606889832,0
1999-06-04,-0.8785562430975796,6.609132096541264,-2.9317136674795155,4.779372524022822,0.938442947521742,-0.345434269068234,0.981881067909892,0
1999-06-05,-1.3789010667579744,7.414345158666757,-3.1502045709874915,4.872690637188537,0.9244680253940728,-0.3812595835175607,0.9717130792130458,0
1999-06-06,-2.1798904261807137,5.629216066515673,-2.852691446847518,2.619896371610449,0.8451486015010459,-0.5345314222576877,0.9626213130321812,0
1999-06-07,-1.1908035689339371,1.3003384584824111,-3.3015637929007142,2.187692864698104,0.5959249439372215,-0.8030401367263155,0.9266558087120218,0
1999-06-08,-1.0645319660922552,3.002846380988842,-3.5313701095070966,2.4390565725139286,0.7592225002586811,-0.6508311571375152,0.9671768320539184,0
1999-06-09,-0.9557949601474428,3.184015826943619,-3.4971887546382066,3.078312939284148,0.8003102374846339,-0.5995861270720737,0.9587481481379156,0
1999-06-10,-1.3982130014277585,4.315664161719754,-1.9345890202424487,4.45174872174227,0.9428208339786182,-0.3332999775215457,0.9866158425405688,0
1999-06-11,-0.2717348963812548,4.905959189459805,-2.0207396209685955,4.456804916696164,0.9571509185230396,-0.2895895702032481,0.9762018808675372,0
1999-06-12,0.8866783181499116,4.217123655752273,-0.7025095898078916,2.061855088131055,0.9943939043089148,-0.1057391274470931,0.9260195064998537,1
1999-06-13,1.035446047572664,0.4626797171767543,1.1081275013373806,-0.1658232702693682,0.9568833072839344,0.2904726084183491,0.3595227675207465,2
1999-06-14,2.4720059721576795,-1.8174260139530696,0.7822194201640242,2.2155809007067924,-0.1853736362457419,0.982668110292092,0.6876653894169695,2
1999-06-15,1.6022369279148656,-0.0203857510677165,-1.3802393080174131,-3.119549301404964,-0.8006962286396868,-0.5990705713371192,0.1904543583500637,3
1999-06-16,-1.7912794735110844,-1.9391557215142647,-1.1098754206588084,1.0749560274893988,-0.3538043357424269,-0.9353194598691188,0.6844022136261451,3
1999-06-24,-2.681439644563553,4.995928510122953,-3.236488417374225,5.165587382023453,0.8484955234544928,-0.5292025573234564,0.9909416876748812,0
1999-06-25,0.8573574356237387,9.111842602724291,0.3279195394599711,5.61799936544851,0.999554635619545,0.0298417561728268,0.9818650491945408,1
1999-06-26,1.2645050081994091,7.416160299518327,0.6710160993989381,6.622184992492526,0.994945124242826,0.1004201162388678,0.9973294566108628,1
1999-06-27,-0.2875005388913578,7.683705087583947,-1.6021581273407413,7.204269385854839,0.9963332180125616,-0.0855576921423992,0.9960601925618552,1
1999-06-28,1.0242294764484725,7.90317153849643,-0.325001948530116,7.086921090359224,0.9960132541435788,0.0892053673851449,0.9950739278953856,1
1999-06-29,1.765811830772164,6.037617799358877,0.5580752080493407,5.963883676261942,0.9904017909047396,0.1382182787213202,0.9906551354874636,1
1999-06-30,1.2806650863379552,7.647790638846186,-2.040125445063776,7.22169847969553,0.9971967209801766,-0.074824459011634,0.9849051766021556,1
1999-07-01,0.2241701778713798,8.825145044158068,-2.170023782317416,6.595335668284838,0.9884918506765784,-0.151274125831197,0.9834210632671516,1
1999-07-02,-2.3451141919696075,6.544302794887931,-5.932421378655414,3.1419747422833733,0.7769553712387894,-0.6295556775243909,0.9489630732046228,0
1999-07-03,-3.784805520473157,3.5136667051444284,-5.711194528853282,1.940451589984655,0.4714999595794638,-0.881866082870049,0.9829197240952168,0
1999-07-04,-3.485070096480751,2.311225810922731,-2.929626522459974,4.500524636814885,0.6803157949202066,-0.7329191082118732,0.9590971044325364,0
1999-07-05,-1.279552512726042,2.286598142170344,-1.919893122446411,1.052010829700717,0.6667112015116526,-0.7453161569286476,0.827906955346292,0
1999-07-06,0.8487144654547709,-0.8190672831324995,3.1740897832155377,-0.3360271327059093,-0.0712983268140017,0.9974550358755646,0.4787652918661245,2
1999-07-07,-1.1243967014704872,-3.2944299800093377,-3.0920440611581443,0.6172482662314016,-0.5508649105430249,-0.8345944226583504,0.658464565175872,3
1999-07-08,0.2889726804604775,1.6055459622861377,-3.5773650110553965,2.917428993324348,0.8242726098521821,-0.566193133698628,0.7765651028835275,0
1999-07-09,1.924403996177146,2.0316903148003727,-0.401073164110479,4.664862385677743,0.999025956136162,-0.0441263976121726,0.9086709765847908,1
1999-07-10,2.4618089682988864,1.621008651584772,-2.486996396950629,2.9126342315171483,0.9843574847038804,-0.1761826958229716,0.5939301857688282,2
1999-07-11,1.7105459118448485,2.762379994603952,1.6819939002210709,3.889141838914488,0.8466414012558191,0.5321638259780376,0.9101572118838722,1
1999-07-12,2.1391534668056016,-0.5838023804843815,-0.3036888979930165,0.51693577952368,0.7045587518956458,0.7096456616701393,0.2578679987068952,2
1999-07-13,0.5287226377866164,2.1612071036301983,0.1364362080500206,1.362280353395562,0.9575335886454656,0.2883217414898438,0.854592238720531,1
1999-07-14,1.4381125443282474,4.7255573224329295,0.0519622987173104,5.381381295249815,0.992662694121178,0.1209163996324921,0.98119289996975,1
1999-07-15,0.6487488348916166,4.584150940157707,-3.2652208663095506,2.544683535321352,0.8890767253266207,-0.4577582074441621,0.8917570323960488,0
1999-07-16,-1.5310044874731243,3.200888171473634,-3.094202401542933,3.210534348599696,0.772262451512245,-0.6353036329065791,0.9859334926032736,0
1999-07-17,-2.7376122944319805,2.243806833912859,-2.2585417473688185,2.3260968329862948,0.7319258582579005,-0.6813842807208248,0.9481642977908856,0
1999-07-18,-1.0141686877229676,0.3360288331401578,-4.027178763065866,1.973546385611457,0.3686117109684534,-0.92958345861838,0.879560058616176,0
1999-07-19,-0.8406001479581364,2.1468465889319086,-5.051933816160771,1.135475249159083,0.4090571721109419,-0.9125087560920164,0.8259206968615503,0
1999-07-20,0.9154693335694768,1.821178727034234,-2.2883054069526074,5.6068666498388025,0.920918975262638,-0.3897540775940807,0.7453017178906786,0
1999-07-21,-0.137129611801212,3.863318594644814,-2.9220946754026995,1.389941292497202,0.8861875889621454,-0.4633266203980294,0.5854848775730034,0
1999-07-22,0.1572935981169871,2.85242976922225,-0.3542621023113784,4.174868920008529,0.9987169356135708,0.0506407199656452,0.9755945659634526,1
1999-07-23,3.1261526294977138,-0.3389603158686104,-0.9112615159862828,2.9153271574502404,0.521985453874777,0.8529543867893189,0.6677629845862596,2
1999-07-24,3.896632890090516,-0.5337978002380497,-0.604650622036908,3.0672283598836843,0.5470287772918053,0.8371138015912964,0.5869723467341521,2
1999-07-25,0.8055292547793513,-0.5906871569205745,0.5532586681095445,4.524351688987774,0.97415781262124,0.225868448679759,0.8420448185992296,1
1999-07-26,2.2911737519140147,2.12531011605249,-0.164732575578179,5.574732064405367,0.9809816339851064,0.1941005764646525,0.9370847941710224,1
1999-07-27,1.867542183039621,0.9955820223593884,0.5402504138766014,5.428708908233501,0.9565694546552976,0.2915045084050445,0.8904369013535798,1
1999-07-28,2.7437578571720485,0.8975173304074285,0.6253294669656341,5.687969079428348,0.8435773335915417,0.5370077115373527,0.8454658222983203,1
1999-07-29,2.794122440569516,0.9810789778177588,1.562639549782111,6.10790798239574,0.899723599751213,0.4364601288213154,0.919758377550462,1
1999-07-30,2.6812636119283995,2.6880150355615617,1.0354242137359746,6.218953986673907,0.9465368858174836,0.3225956041035589,0.9656074715592312,1
1999-07-31,2.102375745294148,4.137428855222423,-0.766555889049841,5.453147084822213,0.981513532403418,0.1913927524985323,0.9692805948789048,1
1999-08-01,1.4242868579554488,1.4499394394473346,-1.6716067388421252,3.983130986665338,0.9972836547833024,0.0736567166119882,0.84595202958097,1
1999-08-02,2.3915688446117693,-1.3212743751820142,-2.956613097784751,1.303828251876936,0.6147088236837671,0.7887541201701068,0.1231712161026961,2
1999-08-03,3.0301340918714,-1.259863933070868,0.6383395010398205,3.966900266350847,0.1195627946146933,0.9928266405289116,0.6520556597087206,2
1999-08-04,2.6317133864694333,-1.2930100284888737,0.072763871804068,-1.4613774693455284,-0.5260818186128582,0.8504339598845919,0.4996643738741301,2
1999-08-05,2.22438817694948,-2.088241344057608,-2.657693482461277,1.176813839753946,-0.9794295974764256,0.2017861828450272,0.2723862296518609,3
1999-08-06,1.2667138630346555,-0.7219819096108562,-2.388117908218045,2.0749199004387866,0.807439107077009,-0.5899509202998858,0.1067836111036924,2
1999-08-07,1.3520335403964432,0.5405347042732671,-1.2627403805638966,3.470712627726616,0.999375871776412,-0.0353251597467988,0.8643548255857106,1
1999-08-08,1.857492584241024,0.380374564664398,1.1588144369313869,5.332494677529163,0.9031624997481764,0.4292988458505625,0.906523509773128,1
1999-08-09,3.472908330964531,2.5382170162701128,3.101359749775528,7.696306192022751,0.8492213634525713,0.5280370023547173,0.9665788672504018,1
1999-08-10,4.288000073601511,3.389944725862823,2.973194838939763,8.01790496520097,0.872697201097534,0.4882618100942672,0.969640816174013,1
1999-08-11,2.5045315381302125,4.986295187182828,2.36736917523304,6.6094516498004,0.9441502876611624,0.3295151503487276,0.9936259072707796,1
1999-08-12,2.2318816971780526,6.392113934409307,2.99938974622897,6.798042838130532,0.9384406784189764,0.3454404334882226,0.9949116157888984,1
1999-08-13,3.898526129640154,5.057689441409604,2.78154218090354,8.393931944897401,0.897070116341854,0.4418882283637035,0.9869343624875214,1
1999-08-14,3.3920666485969626,-0.2087183132856078,2.1619283966307297,5.299978779105598,0.5797651116647807,0.8147836616527876,0.8076886293896917,2
1999-08-15,-1.0632075266048489,-1.0596202954890663,-3.695806908768924,1.8637370226179064,0.01728718364111,-0.9998505654755409,0.722438464717143,3
1999-08-16,-1.502853132528388,-1.8426908388555887,-4.88418931331569,0.6086878733050523,-0.1178698491688089,-0.9930290522723504,0.88868565540387,3
1999-08-17,-1.6038873971821497,2.09875119090539,-2.373019007072889,3.74357563273149,0.8428565659456905,-0.5381382807812858,0.9257414335003876,0
1999-08-18,1.3678475563274242,-0.1444246892741519,-1.0069863863265878,4.035559220830232,0.9830682571633984,0.1832397384786354,0.71304081768801,2
1999-08-19,3.3704678466714006,-0.5748622205019425,-0.2776130490540336,6.193313298495555,0.8257522724547095,0.5640329640507576,0.7166462777466159,2
1999-08-20,3.26792693001946,-1.0701272567885425,-0.5452805020650462,6.483600615821333,0.8588969940142975,0.5121483707610557,0.6715464086025194,2
1999-08-21,1.1720976522144284,-0.6078026434887513,-3.620014877336267,3.982361063762821,0.5905864550316413,-0.8069743732815554,0.6213580588627449,0
1999-08-22,-5.217656763232515,1.283063257739398,-4.381787225818623,2.067834432948865,0.3612443629530727,-0.9324711846671878,0.9852220798941704,0
1999-08-23,-3.8232306993304137,4.051108712519465,-1.858552939982872,3.9449500636113695,0.8185633502439177,-0.5744162616408535,0.979242761040262,0
1999-08-24,-0.188342146414884,1.7982521546255452,-2.756275266496231,3.252273471075537,0.8041828903846808,-0.5943819300858164,0.9225207916728144,0
1999-08-25,1.8501056987708864,1.3450789276695785,-1.3010995040459008,5.456713895675116,0.9937367109584874,0.1117468088734875,0.7872504403024964,1
1999-08-26,3.18752221629999,-0.4134900210051578,0.4921191183609551,5.998613560512459,0.8099637005400646,0.5864800114304362,0.8141858067711222,1
1999-08-27,3.600539332685311,0.5559401416354411,-0.3987246304806903,4.398281849302977,0.8377572736658173,0.5460428100616442,0.7649372585052334,2
1999-08-28,2.122502658240949,-0.5910319800134103,-1.2161118126409185,3.7867041065591778,0.5678754919257626,0.8231144669303736,0.3299560159663602,2
1999-08-29,3.1962643897018084,-1.326821836803169,1.2109782808632896,2.088231374302243,0.2552213647771758,0.9668826479781688,0.671997450194949,2
1999-08-30,1.784858460803146,-1.231941795121395,-3.0764876893076627,2.247488198984452,0.6687226328963317,-0.743511963758619,0.1400211037756914,2
1999-08-31,0.2549781644915155,-1.7171325907756845,-3.144600652201589,0.8136700559034751,0.19060031606543,-0.9816677235784816,0.5208564969206215,3
2000-06-01,-2.3747242733617355,4.77712354712683,-2.227682641621773,3.745712815364958,0.8865798908639861,-0.4625755042321224,0.9956987085240138,0
2000-06-02,-1.084821098020549,3.9767752062092696,-2.8783127398908555,3.644664373485054,0.9119992304979744,-0.4101919106602453,0.9799113630028008,0
2000-06-03,0.6726738161822944,4.01597671917188,-0.6826990067960957,5.960883483104114,0.99979797549176,-0.0200999552879715,0.9899637475173646,1
2000-06-04,1.750625370084093,7.44507124921829,1.5865251432006509,6.620352106504141,0.9680814776285768,0.2506356971232773,0.9919635729930972,1
2000-06-05,2.6992419928289566,0.0861564341872653,1.9259114093835863,-2.541988777845847,0.154044215292687,0.9880639552857194,0.4387600307690213,2
2000-06-23,2.16253671676166,5.627888925000692,-0.7381483881657525,4.605940456779277,0.9947153514660378,0.1026711719899838,0.9585531270150788,1
2000-06-24,1.65262831625772,6.751004135981003,-0.6936309608547797,5.570015263816536,0.9979908113816854,0.0633588225721189,0.9680111713427144,1
2000-06-25,0.2508186241960615,5.69964083865781,-0.8989979389761251,6.027735629998935,0.9968263902535808,-0.079606203866382,0.9954286893885578,1
2000-06-26,1.519554624459694,6.020755865291795,1.518396264299379,3.5716777997771407,0.984395956127696,0.1759676150870917,0.9668241260982702,1
2000-06-27,1.984351604155029,1.2659867270767324,1.344866485512476,5.653894597242539,0.9421547326412112,0.335178250729023,0.9291953292786924,1
2000-06-28,2.829227444446208,2.1117841926729524,2.1575858237704333,6.744474872746373,0.9094642913150176,0.4157820376385598,0.9386645492428328,1
2000-06-29,3.542910405607928,2.036419416871748,1.787243446811598,5.921772166515204,0.8554609115213139,0.5178673853981565,0.893635837872181,1
2000-06-30,2.648716164167732,3.858528005599612,0.9455796053940764,6.342457184040278,0.9626833453601632,0.2706303319403879,0.9775740966578712,1
2000-07-01,2.1590773821606453,3.605379268151264,-0.0597640188638707,5.77089715908231,0.9866355970386986,0.1629423169593789,0.9686786864534336,1
2000-07-02,0.931532444147208,4.266277634932023,-1.4136756257471583,5.7934597069380045,0.9997961954818104,-0.0201883010701072,0.9763026514622202,1
2000-07-03,0.1635087085337773,4.430423776850288,-1.8885996112244208,4.839326169738484,0.9899014366987864,-0.1417573476814469,0.974495390117484,0
2000-07-04,-0.7064055900610505,3.376932368167484,-3.008711126914797,4.489867603916816,0.8922881106723647,-0.4514664190753748,0.9594559773203934,0
2000-07-05,-1.2507770120202264,2.108908099459617,-1.90214702369163,3.739038099665685,0.8669770503048655,-0.4983480653566087,0.9554144996606782,0
